employee_id,company_id,dept,seniority,SALARY,join_date,quit_date,churn,duration_jours
357694,3,sales,6,107000,2012-05-21,2013-03-01,yes,284
371219,6,sales,18,163000,2014-08-04,NA,No,
728773,10,sales,3,40000,2015-11-09,NA,No,
184955,2,data_science,5,201000,2013-09-30,NA,No,
995527,4,engineer,20,254000,2015-03-31,NA,No,
796602,1,customer_service,19,143000,2012-12-31,2014-11-28,yes,697
727195,1,customer_service,16,133000,2015-04-28,NA,No,
627392,1,customer_service,24,123000,2012-08-07,2014-08-15,yes,738
799733,4,data_science,16,255000,2013-05-13,NA,No,
806031,2,customer_service,18,119000,2015-08-24,NA,No,
666969,1,data_science,18,337000,2012-09-17,NA,No,
64919,6,marketing,8,127000,2014-05-12,NA,No,
423183,6,engineer,8,141000,2011-03-14,2013-02-08,yes,697
61631,3,sales,11,109000,2011-08-29,2013-07-19,yes,690
857700,1,design,27,201000,2013-06-05,2015-03-20,yes,653
269204,9,design,26,170000,2015-11-09,NA,No,
305894,1,data_science,12,173000,2012-10-16,2015-08-14,yes,1032
235812,3,customer_service,13,64000,2011-10-24,2014-01-03,yes,802
240270,2,engineer,17,349000,2014-06-02,NA,No,
304666,1,customer_service,4,34000,2015-06-02,NA,No,
856955,2,engineer,17,286000,2012-01-17,2015-11-20,yes,1403
715252,1,customer_service,10,88000,2015-04-08,NA,No,
826731,2,data_science,22,342000,2014-09-22,NA,No,
409075,1,customer_service,9,79000,2013-02-04,2014-11-21,yes,655
514192,1,marketing,29,204000,2014-03-31,NA,No,
363362,1,marketing,15,209000,2014-06-30,2015-08-21,yes,417
267531,1,marketing,20,212000,2014-12-01,NA,No,
811996,1,marketing,14,120000,2014-07-14,NA,No,
77276,2,customer_service,2,29000,2012-03-20,2013-01-11,yes,297
528583,5,engineer,7,168000,2012-04-30,NA,No,
162402,1,sales,6,126000,2012-05-07,2015-05-29,yes,1117
22892,1,customer_service,1,34000,2013-08-26,NA,No,
435467,3,engineer,26,249000,2013-12-30,NA,No,
504224,1,sales,10,119000,2013-02-19,2014-02-28,yes,374
94043,3,engineer,19,222000,2011-07-05,2012-05-25,yes,325
425581,2,engineer,16,237000,2013-10-28,NA,No,
925382,1,customer_service,14,78000,2013-06-04,2014-05-16,yes,346
750271,4,engineer,15,239000,2012-05-07,NA,No,
162367,9,customer_service,11,63000,2013-04-01,2014-04-21,yes,385
662613,1,data_science,16,341000,2015-09-16,NA,No,
506524,6,customer_service,24,84000,2015-07-27,NA,No,
375695,1,sales,18,186000,2013-04-22,2014-03-07,yes,319
430246,1,customer_service,29,124000,2015-03-02,NA,No,
595609,2,engineer,2,75000,2012-04-09,2014-03-14,yes,704
582890,1,marketing,22,170000,2013-12-02,NA,No,
302589,9,sales,20,128000,2012-05-14,2013-05-10,yes,361
379014,1,customer_service,23,98000,2011-02-23,2012-03-16,yes,387
252377,2,customer_service,9,76000,2015-09-28,NA,No,
375317,2,data_science,10,194000,2013-10-28,NA,No,
208048,9,customer_service,28,1.00E+05,2011-10-10,2012-11-02,yes,389
212087,2,customer_service,26,123000,2015-05-11,NA,No,
490546,1,customer_service,26,131000,2013-09-23,2015-04-06,yes,560
989977,2,customer_service,27,120000,2013-04-01,NA,No,
731002,1,sales,20,210000,2012-07-30,2015-11-13,yes,1201
542534,7,customer_service,15,109000,2013-12-09,2014-12-26,yes,382
59013,1,sales,8,143000,2013-04-10,2014-04-11,yes,366
927407,1,customer_service,8,80000,2015-02-17,NA,No,
36135,2,customer_service,13,76000,2011-02-08,2012-03-30,yes,416
608715,9,marketing,16,179000,2013-01-14,2013-12-13,yes,333
924628,8,data_science,21,251000,2011-09-12,2012-08-31,yes,354
140096,3,customer_service,6,66000,2015-10-19,NA,No,
586270,1,marketing,3,49000,2014-09-29,NA,No,
301918,5,data_science,25,241000,2013-03-25,NA,No,
17403,2,design,14,140000,2012-12-10,2013-11-29,yes,354
514683,4,data_science,21,232000,2015-04-27,NA,No,
746952,1,data_science,12,185000,2014-01-21,2015-02-27,yes,402
92075,1,sales,14,125000,2015-02-17,NA,No,
256914,2,customer_service,24,107000,2014-08-11,NA,No,
965276,1,customer_service,14,79000,2013-10-28,2015-08-14,yes,655
812692,7,data_science,28,252000,2014-02-10,NA,No,
950565,5,engineer,13,144000,2011-04-06,2014-07-07,yes,1188
509498,3,engineer,29,261000,2014-07-21,NA,No,
97716,4,engineer,7,191000,2013-04-29,2015-05-08,yes,739
478485,2,marketing,12,134000,2011-02-14,2013-04-05,yes,781
756199,2,sales,7,151000,2014-11-17,NA,No,
275501,2,customer_service,1,34000,2011-10-24,2012-10-19,yes,361
467074,1,engineer,29,294000,2014-06-02,NA,No,
47417,6,customer_service,8,66000,2012-05-14,NA,No,
530213,7,customer_service,14,64000,2013-05-14,NA,No,
190455,2,marketing,22,214000,2015-03-23,NA,No,
745322,3,data_science,1,59000,2011-10-03,2012-08-17,yes,319
901437,1,engineer,1,66000,2013-12-02,NA,No,
699271,8,customer_service,22,99000,2015-05-18,NA,No,
836688,2,customer_service,6,84000,2013-01-14,2014-11-07,yes,662
174395,4,customer_service,3,25000,2011-07-26,2012-09-28,yes,430
943763,2,customer_service,25,99000,2015-03-30,NA,No,
796572,1,customer_service,6,82000,2012-02-21,2014-02-21,yes,731
349388,2,sales,3,60000,2014-06-09,2015-05-29,yes,354
334785,1,customer_service,13,64000,2011-09-19,2012-09-26,yes,373
707102,1,data_science,21,301000,2015-11-16,NA,No,
447392,3,marketing,10,99000,2011-10-31,2015-01-30,yes,1187
457119,4,marketing,21,157000,2015-06-08,NA,No,
166731,1,customer_service,13,90000,2014-08-05,NA,No,
36046,7,customer_service,10,71000,2014-09-29,NA,No,
466363,1,data_science,23,275000,2014-03-31,NA,No,
918942,1,sales,19,186000,2015-08-24,NA,No,
865442,1,engineer,16,302000,2013-12-09,2014-12-26,yes,382
317278,1,customer_service,14,78000,2011-01-31,2013-04-12,yes,802
949725,1,customer_service,6,70000,2011-06-20,2012-09-07,yes,445
846126,5,customer_service,2,23000,2011-12-27,2013-08-16,yes,598
76716,1,engineer,21,302000,2014-06-18,NA,No,
986363,4,customer_service,27,109000,2014-09-29,2015-07-31,yes,305
333804,7,engineer,9,160000,2014-12-22,NA,No,
478346,1,sales,5,142000,2015-06-29,NA,No,
238804,2,customer_service,5,71000,2014-02-10,2015-02-06,yes,361
805970,8,data_science,3,58000,2014-03-31,2015-06-12,yes,438
701186,2,customer_service,21,112000,2011-04-25,2012-07-20,yes,452
287039,3,customer_service,10,71000,2014-12-15,NA,No,
696587,1,data_science,8,182000,2015-11-23,NA,No,
557328,6,customer_service,25,103000,2013-04-23,2014-05-23,yes,395
473673,7,customer_service,15,90000,2014-04-21,NA,No,
26647,1,sales,13,127000,2014-02-18,2014-12-19,yes,304
332420,2,customer_service,4,28000,2012-09-17,2015-03-20,yes,914
110205,4,engineer,7,156000,2014-01-13,NA,No,
75494,1,customer_service,10,68000,2014-07-21,NA,No,
327228,5,customer_service,28,89000,2012-11-12,2013-12-27,yes,410
520088,5,customer_service,8,64000,2015-02-02,NA,No,
416750,1,engineer,28,323000,2013-08-20,NA,No,
927450,1,sales,28,212000,2011-11-22,2012-10-30,yes,343
505091,1,marketing,5,117000,2011-05-23,2013-08-09,yes,809
462737,2,customer_service,17,137000,2014-01-21,2014-11-28,yes,311
895514,1,marketing,2,66000,2013-05-13,2014-05-02,yes,354
272516,3,customer_service,22,102000,2014-09-29,2015-11-20,yes,417
251745,2,engineer,11,172000,2014-12-29,2015-12-04,yes,340
562593,2,data_science,2,69000,2011-06-06,2015-06-26,yes,1481
451963,1,engineer,2,81000,2015-05-26,NA,No,
351012,2,customer_service,18,115000,2012-07-09,2013-06-14,yes,340
938157,1,customer_service,2,29000,2012-04-16,2015-07-17,yes,1187
739775,4,marketing,8,91000,2014-08-04,NA,No,
94112,2,engineer,8,179000,2015-07-06,NA,No,
537994,9,customer_service,11,53000,2013-03-04,2015-06-19,yes,837
491852,2,engineer,26,366000,2013-07-01,NA,No,
188837,5,data_science,4,61000,2012-06-25,2014-05-09,yes,683
897805,1,data_science,26,317000,2015-08-11,NA,No,
578461,1,sales,22,210000,2014-10-27,NA,No,
688775,1,customer_service,26,127000,2015-09-28,NA,No,
323053,1,customer_service,17,108000,2013-10-07,2014-10-03,yes,361
488707,5,marketing,10,112000,2013-06-10,2015-02-06,yes,606
493142,10,sales,17,171000,2012-12-10,2014-01-10,yes,396
43860,1,engineer,29,294000,2015-08-17,NA,No,
343182,1,customer_service,1,33000,2015-04-20,NA,No,
506,1,engineer,11,218000,2014-04-21,2015-05-08,yes,382
211211,1,customer_service,20,122000,2012-06-11,2013-05-10,yes,333
715223,8,data_science,3,58000,2012-10-16,NA,No,
882458,1,customer_service,24,143000,2011-09-06,2012-08-10,yes,339
923256,9,customer_service,29,114000,2013-09-03,NA,No,
466935,8,sales,25,173000,2012-05-29,2013-07-05,yes,402
764775,1,design,14,143000,2013-10-07,2014-09-24,yes,352
859042,7,customer_service,24,101000,2013-07-29,NA,No,
300855,1,data_science,22,296000,2014-04-07,NA,No,
135396,1,data_science,28,308000,2011-08-02,2015-04-24,yes,1361
188924,1,engineer,8,167000,2014-03-17,2014-12-04,yes,262
908646,1,customer_service,1,28000,2014-08-12,NA,No,
616048,9,customer_service,6,66000,2013-09-12,2014-09-12,yes,365
350462,4,customer_service,6,56000,2013-12-09,NA,No,
819958,2,customer_service,3,28000,2015-04-01,NA,No,
455313,1,data_science,22,307000,2012-11-12,2015-11-06,yes,1089
354801,1,customer_service,26,139000,2015-10-12,NA,No,
845210,5,sales,1,45000,2014-12-15,NA,No,
616265,4,engineer,9,161000,2014-06-09,2015-06-05,yes,361
129171,1,marketing,17,191000,2011-05-09,2013-05-03,yes,725
301131,6,engineer,4,69000,2012-02-13,2013-11-29,yes,655
574698,1,customer_service,12,68000,2014-04-28,2015-02-06,yes,284
946500,7,engineer,18,261000,2015-10-26,NA,No,
308278,1,sales,4,55000,2013-04-15,2014-05-16,yes,396
230971,1,engineer,24,306000,2015-03-23,NA,No,
76327,5,customer_service,14,74000,2015-05-04,NA,No,
444143,3,marketing,12,104000,2014-04-28,2015-04-24,yes,361
701971,5,customer_service,12,63000,2013-09-30,NA,No,
138557,6,customer_service,18,97000,2012-03-05,NA,No,
294083,2,customer_service,15,116000,2014-09-02,NA,No,
12267,3,customer_service,1,24000,2015-06-08,NA,No,
509757,1,customer_service,10,87000,2011-03-14,2013-05-03,yes,781
16125,1,data_science,5,196000,2014-04-14,2015-05-22,yes,403
218423,1,sales,17,218000,2012-07-05,NA,No,
243938,6,engineer,8,145000,2013-09-23,2015-07-17,yes,662
92492,2,customer_service,22,117000,2011-02-22,2012-04-26,yes,429
363343,8,engineer,13,157000,2015-06-15,NA,No,
255384,1,customer_service,12,82000,2011-11-14,2014-01-31,yes,809
564810,9,engineer,11,180000,2014-01-27,NA,No,
517714,5,engineer,29,283000,2011-02-07,2015-01-02,yes,1425
147910,7,customer_service,11,61000,2015-11-02,NA,No,
209034,5,customer_service,16,87000,2012-01-09,2013-02-08,yes,396
869404,2,customer_service,21,112000,2012-01-17,2014-05-23,yes,857
611758,1,design,1,48000,2014-07-22,NA,No,
521506,3,customer_service,12,61000,2014-01-21,NA,No,
652898,1,data_science,18,307000,2011-11-14,2015-10-02,yes,1418
826922,5,design,17,142000,2014-08-18,NA,No,
141741,2,engineer,9,181000,2014-10-27,2015-09-18,yes,326
592468,4,marketing,11,109000,2014-09-02,2015-07-31,yes,332
655011,1,sales,7,133000,2014-10-20,2015-09-11,yes,326
992069,1,data_science,12,180000,2013-11-25,NA,No,
170680,6,design,9,108000,2014-01-27,NA,No,
26783,3,design,27,179000,2011-07-11,2012-07-27,yes,382
382923,1,customer_service,29,126000,2012-07-09,2015-05-01,yes,1026
384319,6,customer_service,19,107000,2015-01-26,NA,No,
399343,6,customer_service,6,62000,2012-10-22,2015-05-22,yes,942
234363,2,marketing,12,132000,2015-03-16,NA,No,
362563,8,sales,4,37000,2013-05-13,NA,No,
754904,5,engineer,4,62000,2012-09-04,2014-11-07,yes,794
453409,1,engineer,11,220000,2015-09-09,NA,No,
899000,9,customer_service,22,101000,2014-08-18,NA,No,
571757,2,customer_service,6,85000,2013-07-29,NA,No,
533768,3,marketing,24,140000,2011-06-20,2012-07-06,yes,382
591856,6,engineer,26,197000,2013-05-06,2014-03-12,yes,310
852510,4,customer_service,23,82000,2014-03-24,2015-04-24,yes,396
761823,2,customer_service,14,83000,2015-06-15,NA,No,
920299,2,customer_service,21,95000,2014-04-07,NA,No,
343210,1,customer_service,12,65000,2012-02-21,2012-12-14,yes,297
104583,1,data_science,21,278000,2012-06-04,NA,No,
904749,1,customer_service,5,75000,2013-06-17,2014-06-27,yes,375
187776,1,sales,17,199000,2012-09-04,2013-10-04,yes,395
349159,2,marketing,4,50000,2012-01-03,2013-01-04,yes,367
394039,4,customer_service,16,101000,2011-02-22,2013-01-18,yes,696
115608,3,engineer,19,257000,2014-06-18,NA,No,
71407,1,customer_service,19,107000,2011-01-25,2011-11-11,yes,290
314408,3,customer_service,1,21000,2013-06-18,NA,No,
11018,6,data_science,13,164000,2013-03-18,2015-01-05,yes,658
165469,3,engineer,29,207000,2014-07-14,NA,No,
66629,1,data_science,5,203000,2015-03-17,NA,No,
578221,9,marketing,7,106000,2015-11-23,NA,No,
309823,5,sales,28,148000,2015-03-16,NA,No,
352958,1,customer_service,2,24000,2012-02-27,NA,No,
644856,1,data_science,16,256000,2014-02-10,2015-03-20,yes,403
199849,8,sales,8,1.00E+05,2014-03-31,2015-04-17,yes,382
258346,9,sales,14,85000,2014-07-29,2015-09-18,yes,416
972695,6,design,11,1.00E+05,2014-09-02,NA,No,
993474,2,marketing,11,124000,2011-03-07,2013-02-01,yes,697
220152,1,sales,4,46000,2011-05-02,2013-03-08,yes,676
330612,1,sales,7,123000,2011-03-28,2013-07-19,yes,844
938808,1,sales,4,53000,2015-03-03,NA,No,
494178,5,engineer,24,238000,2014-01-27,2014-11-21,yes,298
147084,7,customer_service,19,97000,2014-02-10,NA,No,
45656,2,sales,27,214000,2013-09-23,2014-09-12,yes,354
173109,2,engineer,21,282000,2015-04-13,NA,No,
672961,9,customer_service,3,25000,2011-10-17,2014-07-14,yes,1001
647853,1,marketing,19,212000,2014-09-29,NA,No,
640682,4,customer_service,22,116000,2014-09-15,NA,No,
25486,1,customer_service,14,95000,2014-09-29,NA,No,
169133,3,customer_service,15,98000,2014-05-13,NA,No,
133729,1,customer_service,29,121000,2011-05-02,2012-06-29,yes,424
593293,4,marketing,8,113000,2015-07-27,NA,No,
653810,1,customer_service,13,77000,2015-01-26,NA,No,
297440,1,customer_service,9,87000,2012-02-27,2015-03-20,yes,1117
384748,1,engineer,15,302000,2014-01-06,NA,No,
525089,1,customer_service,18,160000,2011-10-10,2012-09-28,yes,354
432705,3,sales,18,146000,2013-10-21,NA,No,
496575,10,data_science,24,238000,2011-07-05,2015-01-23,yes,1298
117772,1,data_science,9,199000,2013-09-09,2014-08-08,yes,333
141970,2,engineer,23,294000,2012-10-30,NA,No,
206306,1,data_science,7,208000,2014-06-23,2015-06-22,yes,364
169800,2,customer_service,28,129000,2011-07-05,2015-07-24,yes,1480
813358,3,customer_service,7,62000,2012-04-09,2014-08-01,yes,844
220035,6,marketing,2,34000,2015-06-15,NA,No,
771919,2,customer_service,10,75000,2014-07-21,2015-01-12,yes,175
397751,3,engineer,12,172000,2015-09-28,NA,No,
877867,1,marketing,2,48000,2013-05-07,NA,No,
71855,2,customer_service,22,103000,2015-03-23,NA,No,
19950,3,customer_service,10,53000,2015-01-26,NA,No,
127336,3,marketing,11,104000,2014-12-08,NA,No,
308469,1,customer_service,15,122000,2013-06-03,2015-05-01,yes,697
36932,1,marketing,18,180000,2012-05-08,NA,No,
42973,7,engineer,13,161000,2013-06-24,2014-08-08,yes,410
221940,3,engineer,14,169000,2015-05-11,NA,No,
697820,1,data_science,14,215000,2013-01-29,NA,No,
123135,2,customer_service,1,33000,2012-03-26,NA,No,
192292,4,customer_service,24,86000,2013-07-15,NA,No,
869588,5,customer_service,11,56000,2012-05-14,2015-02-13,yes,1005
981632,7,customer_service,8,59000,2015-11-02,NA,No,
916971,1,customer_service,4,28000,2014-07-01,NA,No,
297664,1,engineer,26,307000,2012-08-06,NA,No,
37188,4,marketing,8,119000,2015-11-16,NA,No,
619704,1,design,26,190000,2011-09-06,2012-11-09,yes,430
491016,7,customer_service,20,94000,2013-02-11,NA,No,
986512,1,sales,17,171000,2013-12-17,NA,No,
422459,2,engineer,21,321000,2013-03-04,NA,No,
95440,1,data_science,8,212000,2012-01-03,2013-02-22,yes,416
173773,2,data_science,3,86000,2011-11-07,2013-12-20,yes,774
579389,1,marketing,2,49000,2013-01-22,2014-02-28,yes,402
8109,2,customer_service,1,31000,2014-11-03,NA,No,
705178,5,marketing,14,105000,2013-02-25,2015-01-30,yes,704
394982,1,customer_service,4,31000,2015-10-19,NA,No,
977288,1,customer_service,19,127000,2015-07-27,NA,No,
163543,1,customer_service,16,109000,2012-02-27,2014-03-07,yes,739
33297,8,marketing,21,185000,2012-09-25,2015-01-02,yes,829
337665,9,data_science,6,160000,2011-07-18,2012-08-31,yes,410
733848,9,engineer,1,64000,2011-05-23,2012-06-15,yes,389
853105,1,customer_service,10,69000,2011-09-27,2013-08-30,yes,703
906699,1,engineer,21,350000,2012-05-14,2014-09-19,yes,858
457341,2,data_science,18,311000,2015-01-26,NA,No,
71803,1,customer_service,25,124000,2014-06-30,NA,No,
954622,1,customer_service,17,95000,2015-06-08,NA,No,
856766,3,marketing,7,94000,2011-07-11,2015-03-06,yes,1334
4356,6,customer_service,26,92000,2011-02-07,2011-12-02,yes,298
891378,1,engineer,10,191000,2015-09-28,NA,No,
837761,8,engineer,23,211000,2012-11-12,2015-09-04,yes,1026
792905,2,sales,6,133000,2011-04-11,2013-09-13,yes,886
907247,1,customer_service,13,73000,2012-10-15,2015-02-27,yes,865
265455,7,design,13,117000,2012-12-17,NA,No,
478226,9,customer_service,23,85000,2015-01-20,NA,No,
383453,6,engineer,11,138000,2011-06-06,2012-06-08,yes,368
562597,8,engineer,14,157000,2015-08-17,NA,No,
172622,7,engineer,20,189000,2012-07-05,2013-08-16,yes,407
652315,1,engineer,18,296000,2014-10-27,NA,No,
924601,1,customer_service,4,33000,2014-04-07,2015-02-27,yes,326
663092,4,design,25,135000,2011-07-05,2012-07-13,yes,374
327161,1,customer_service,2,28000,2013-02-25,2014-04-04,yes,403
984089,5,customer_service,26,104000,2014-10-07,NA,No,
946092,6,engineer,9,166000,2012-08-21,2014-08-15,yes,724
315914,4,engineer,16,214000,2012-06-05,2015-08-21,yes,1172
800248,5,customer_service,8,70000,2014-12-29,NA,No,
666645,4,marketing,2,33000,2011-11-14,2013-01-11,yes,424
786348,6,customer_service,1,25000,2011-10-04,2014-12-26,yes,1179
906787,7,marketing,5,104000,2013-03-04,2015-03-06,yes,732
504414,4,sales,18,140000,2011-03-29,2012-04-13,yes,381
590166,1,marketing,18,204000,2013-09-03,2014-09-05,yes,367
551737,1,data_science,20,252000,2012-10-15,NA,No,
983648,2,sales,25,203000,2013-09-03,NA,No,
852115,2,customer_service,13,66000,2012-12-17,2015-08-21,yes,977
40609,1,customer_service,13,77000,2013-11-06,2014-09-26,yes,324
766241,6,sales,4,43000,2013-04-29,2014-03-07,yes,312
417125,1,design,20,187000,2011-03-07,2014-01-31,yes,1061
85200,8,customer_service,2,21000,2014-09-15,NA,No,
976026,7,customer_service,23,88000,2014-06-09,NA,No,
114353,8,data_science,19,255000,2012-06-18,2015-10-16,yes,1215
676175,3,sales,15,172000,2012-03-05,NA,No,
619335,4,data_science,2,47000,2013-08-05,2014-06-27,yes,326
567713,1,marketing,22,176000,2012-11-06,2014-10-31,yes,724
683278,2,engineer,27,289000,2011-07-11,2014-04-25,yes,1019
443751,1,engineer,15,310000,2013-10-23,2014-10-31,yes,373
227320,10,design,6,94000,2013-05-01,NA,No,
539984,3,engineer,1,52000,2011-12-12,2015-07-10,yes,1306
828005,1,design,6,139000,2012-03-19,2013-06-14,yes,452
728533,2,customer_service,10,80000,2015-06-30,NA,No,
688488,4,engineer,11,152000,2013-06-03,2014-11-21,yes,536
800819,3,marketing,2,37000,2011-04-11,2012-04-20,yes,375
298062,1,sales,5,133000,2013-02-26,2014-04-11,yes,409
673224,3,customer_service,6,64000,2011-01-25,2015-03-13,yes,1508
371588,5,sales,24,165000,2013-04-08,2015-04-10,yes,732
283015,5,data_science,28,227000,2012-01-23,2013-01-18,yes,361
835113,7,sales,22,159000,2015-10-19,NA,No,
360523,1,data_science,24,313000,2014-05-19,2015-06-19,yes,396
391475,10,engineer,17,236000,2013-06-05,2014-06-13,yes,373
780062,2,data_science,17,323000,2011-11-07,2014-05-09,yes,914
242942,2,customer_service,6,69000,2011-11-07,2015-05-01,yes,1271
497505,7,data_science,1,51000,2015-01-02,NA,No,
673329,7,customer_service,23,96000,2011-06-20,2012-06-22,yes,368
755376,3,customer_service,22,112000,2015-11-23,NA,No,
